scode,sname,amccode
140237,Edelweiss Bond Fund - Direct Plan - Growth Option,47
140231,Edelweiss Bond Fund - Institutional Plan - Dividend Option,47
140230,Edelweiss Bond Fund - Institutional Plan - Growth Option,47
140232,Edelweiss Bond Fund - Retail Plan - Dividend Option,47
140229,Edelweiss Bond Fund - Retail Plan - Growth Option,47
140334,Edelweiss Corporate Debt Opportunities Fund - Direct Plan - Dividend Option,47
140333,Edelweiss Corporate Debt Opportunities Fund - Direct Plan - Growth Option,47
140346,Edelweiss Corporate Debt Opportunities Fund - Regular Plan - Annual Dividend Option,47
140337,Edelweiss Corporate Debt Opportunities Fund - Regular Plan - Dividend Option,47
140344,Edelweiss Corporate Debt Opportunities Fund - Regular Plan - Fortnightly Dividend Option,47
140336,Edelweiss Corporate Debt Opportunities Fund - Regular Plan - Growth Option,47
140345,Edelweiss Corporate Debt Opportunities Fund - Regular Plan - Monthly Dividend Option,47
140343,Edelweiss Corporate Debt Opportunities Fund - Regular Plan - Weekly Dividend Option,47
118614,Edelweiss Dynamic Equity Advantage Fund - Direct Plan-Dividend Option,47
112118,Edelweiss Dynamic Equity Advantage Fund - Dividend Option,47
112117,Edelweiss Dynamic Equity Advantage Fund - Growth Option,47
118615,Edelweiss Dynamic Equity Advantage Fund -Direct Plan-Growth Option,47
140354,Edelweiss Economic Resurgence Fund - Direct Plan - Dividend Option,47
140353,Edelweiss Economic Resurgence Fund - Direct Plan - Growth Option,47
140356,Edelweiss Economic Resurgence Fund - Regular Plan - Dividend Option,47
140355,Edelweiss Economic Resurgence Fund - Regular Plan - Growth Option,47
118619,EDELWEISS ELSS FUND - Direct Plan-Dividend Option,47
118620,EDELWEISS ELSS FUND - Direct Plan-Growth Option,47
111639,EDELWEISS ELSS FUND - Dividend Option,47
111638,EDELWEISS ELSS FUND - Growth Option,47
140327,Edelweiss Emerging Markets Opportunities Equity Offshore Fund - Direct Plan - Growth Option,47
140328,Edelweiss Emerging Markets Opportunities Equity Offshore Fund - Regular Plan - Growth Option,47
140174,Edelweiss Equity Opportunities Fund - Direct Plan - Dividend Option,47
140175,Edelweiss Equity Opportunities Fund - Direct Plan - Growth Option,47
140173,Edelweiss Equity Opportunities Fund - Regular Plan - Dividend Option,47
140172,Edelweiss Equity Opportunities Fund - Regular Plan - Growth Option,47
140350,Edelweiss Equity Savings Advantage Fund - Direct Plan - Bonus Option,47
140348,Edelweiss Equity Savings Advantage Fund - Direct Plan - Dividend Option,47
140347,Edelweiss Equity Savings Advantage Fund - Direct Plan - Growth Option,47
140352,Edelweiss Equity Savings Advantage Fund - Regular Plan - Bonus Option,47
140349,Edelweiss Equity Savings Advantage Fund - Regular Plan - Dividend Option,47
140351,Edelweiss Equity Savings Advantage Fund - Regular Plan - Growth Option,47
134536,Edelweiss ETF - Nifty 50,47
135859,Edelweiss ETF - Nifty Bank,47
139367,Edelweiss ETF - Nifty Quality 30,47
140296,Edelweiss Europe Dynamic Equity Offshore Fund - Growth Option - Direct Plan,47
140295,Edelweiss Europe Dynamic Equity Offshore Fund - Growth Option - Regular Plan,47
140298,Edelweiss Government Securities Fund - Direct Plan - Growth Option,47
140310,Edelweiss Government Securities Fund - Regular Plan - Annual Dividend Option,47
140301,Edelweiss Government Securities Fund - Regular Plan - Dividend Option,47
140297,Edelweiss Government Securities Fund - Regular Plan - Growth Option,47
140307,Edelweiss Government Securities Fund - Regular Plan - Monthly Dividend Option,47
140303,Edelweiss Government Securities Fund - Regular Plan - Weekly Dividend Option,47
140243,Edelweiss Greater China Equity Off-shore Fund - Direct Plan - Growth Option,47
140242,Edelweiss Greater China Equity Off-shore Fund - Regular Plan - Growth Option,47
118616,Edelweiss Large Cap Advantage Fund - Direct Plan-Dividend Option,47
118617,Edelweiss Large Cap Advantage Fund - Direct Plan-Growth option,47
111936,Edelweiss Large Cap Advantage Fund - Dividend option,47
111940,Edelweiss Large Cap Advantage Fund - Growth option,47
111938,Edelweiss Large Cap Advantage Fund -Plan B - Dividend option,47
111935,Edelweiss Large Cap Advantage Fund -Plan B - Growth option,47
111939,Edelweiss Large Cap Advantage Fund -Plan C - Dividend option,47
111937,Edelweiss Large Cap Advantage Fund -Plan C - Growth option,47
140194,Edelweiss Liquid Fund - Direct Plan - Bonus Option,47
140193,Edelweiss Liquid Fund - Direct Plan - Daily Dividend Option,47
140196,Edelweiss Liquid Fund - Direct Plan - Growth Option,47
140177,Edelweiss Liquid Fund - Retail Plan - Daily Dividend Option,47
140176,Edelweiss Liquid Fund - Retail Plan - Growth Option,47
140180,Edelweiss Liquid Fund - Retail Plan - Monthly Dividend Option,47
140178,Edelweiss Liquid Fund - Retail Plan - Weekly Dividend Option,47
140188,Edelweiss Liquid Fund - Super Institutional Plan - Annual Dividend Option,47
140189,Edelweiss Liquid Fund - Super Institutional Plan - Bonus Option,47
140181,Edelweiss Liquid Fund - Super Institutional Plan - Daily Dividend Option,47
140182,Edelweiss Liquid Fund - Super Institutional Plan - Growth Option,47
140183,Edelweiss Liquid Fund - Super Institutional Plan - Monthly Dividend Option,47
140185,Edelweiss Liquid Fund - Super Institutional Plan - Weekly Dividend Option,47
141159,Edelweiss Liquid Fund - Unclaimed Dividend Plan- Above 3 years,47
141161,Edelweiss Liquid Fund - Unclaimed Dividend Plan- Upto 3 years,47
141162,Edelweiss Liquid Fund - Unclaimed Redemption Plan- Above 3 years,47
141160,Edelweiss Liquid Fund - Unclaimed Redemption Plan- Upto 3 years,47
140227,Edelweiss Mid and Small Cap Fund - Direct Plan - Dividend Option,47
140228,Edelweiss Mid and Small Cap Fund - Direct Plan - Growth Option,47
140226,Edelweiss Mid and Small Cap Fund - Regular Plan - Dividend Option,47
140225,Edelweiss Mid and Small Cap Fund - Regular Plan - Growth Option,47
112108,Edelweiss Prudent Advantage Fund - Growth Option,47
112012,Edelweiss Prudent Advantage Fund- Plan B-Growth Option,47
118625,Edelweiss Prudent Advantage Fund-Direct Plan-Dividend Option,47
118624,Edelweiss Prudent Advantage Fund-Direct Plan-Growth Option,47
112109,Edelweiss Prudent Advantage Fund-Dividend,47
112013,Edelweiss Prudent Advantage Fund-Plan B- Dividend Option,47
140251,Edelweiss Short Term Income Fund - Direct Plan -  Growth Option,47
140252,Edelweiss Short Term Income Fund - Direct Plan - Monthly Dividend Option,47
140248,Edelweiss Short Term Income Fund - Regular Plan - Dividend Option,47
140246,Edelweiss Short Term Income Fund - Regular Plan - Fortnightly Dividend Option,47
140244,Edelweiss Short Term Income Fund - Regular Plan - Growth Option,47
140247,Edelweiss Short Term Income Fund - Regular Plan - Monthly Dividend Option,47
140245,Edelweiss Short Term Income Fund - Regular Plan - Weekly Dividend Option,47
140240,Edelweiss Tax Advantage Fund - Direct Plan - Dividend Option,47
140241,Edelweiss Tax Advantage Fund - Direct Plan - Growth Option,47
140239,Edelweiss Tax Advantage Fund - Regular Plan - Dividend Option,47
140238,Edelweiss Tax Advantage Fund - Regular Plan - Growth Option,47
140222,Edelweiss Treasury Fund - Direct Plan - Daily Dividend Option,47
140220,Edelweiss Treasury Fund - Direct Plan - Growth Option,47
140219,Edelweiss Treasury Fund - Direct Plan - Weekly Dividend Option,47
140200,Edelweiss Treasury Fund - Retail Plan - Daily Dividend Option,47
140201,Edelweiss Treasury Fund - Retail Plan - Growth Option,47
140204,Edelweiss Treasury Fund - Retail Plan - Monthly Dividend Option,47
140202,Edelweiss Treasury Fund - Retail Plan - Weekly Dividend Option,47
140208,Edelweiss Treasury Fund - Super Institutional Plan - Daily Dividend Option,47
140214,Edelweiss Treasury Fund - Super Institutional Plan - Dividend Option,47
140207,Edelweiss Treasury Fund - Super Institutional Plan - Growth Option,47
140206,Edelweiss Treasury Fund - Super Institutional Plan - Monthly Dividend Option,47
140209,Edelweiss Treasury Fund - Super Institutional Plan - Weekly Dividend Option,47
140274,Edelweiss US Value Equity Offshore Fund - Direct Plan - Growth Option,47
140273,Edelweiss US Value Equity Offshore Fund - Regular Plan - Growth Option,47
101069,Escorts Balanced Fund-Dividend Option,13
120818,Escorts Balanced Fund-Dividend Option-Direct Plan,13
101070,Escorts Balanced Fund-Growth Option,13
120819,Escorts Balanced Fund-Growth Option-Direct Plan,13
101071,Escorts Gilt Plan-DIVIDEND OPTION,13
120820,Escorts Gilt Plan-DIVIDEND OPTION-Direct Plan,13
101072,Escorts Gilt Plan-GROWTH OPTION,13
120821,Escorts Gilt Plan-GROWTH OPTION-Direct Plan,13
100630,Escorts Growth Plan-DIVIDEND OPTION,13
120822,Escorts Growth Plan-DIVIDEND OPTION-Direct Plan,13
100631,Escorts Growth Plan-GROWTH OPTION,13
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,13
104515,Escorts High Yield Equity Plan - Bonus Option,13
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,13
104514,Escorts High Yield Equity Plan - Dividend Option,13
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,13
104513,Escorts High Yield Equity Plan - Growth Option,13
120826,Escorts High Yield Equity Plan - Growth Option-Direct Plan,13
120828,Escorts Income Bond-Direct Plan,13
100176,Escorts Income Bond-Dividend,13
120827,Escorts Income Bond-Dividend Option-Direct Plan Growth,13
100177,Escorts Income Bond-Growth,13
100173,Escorts Income Plan-Bonus,13
120831,Escorts Income Plan-Bonus Option-Direct Plan,13
100171,Escorts Income Plan-Dividend,13
120829,Escorts Income Plan-Dividend Option-Direct Plan,13
100172,Escorts Income Plan-Growth,13
120830,Escorts Income Plan-Growth Option-Direct Plan,13
106169,Escorts Infrastructure Fund - Dividend,13
120832,Escorts Infrastructure Fund - Dividend Option-Direct Plan,13
106170,Escorts Infrastructure Fund - Growth Option,13
120833,Escorts Infrastructure Fund - Growth Option-Direct Plan,13
109274,Escorts Leading Sectors Fund - Dividend Option,13
120835,Escorts Leading Sectors Fund - Dividend Option-Direct Plan,13
109275,Escorts Leading Sectors Fund - Growth Option,13
120834,Escorts Leading Sectors Fund - Growth Option-Direct Plan,13
103226,Escorts Liquid Plan-Daily Dividend Option,13
120836,Escorts Liquid Plan-Daily Dividend Option-Direct Plan,13
103225,Escorts Liquid Plan-Growth Option,13
120837,Escorts Liquid Plan-Growth Option-Direct Plan,13
103228,Escorts Liquid Plan-Monthly Dividend Option,13
120838,Escorts Liquid Plan-Monthly Dividend Option-Direct Plan,13
103227,Escorts Liquid Plan-Weekly Dividend Option,13
120839,Escorts Liquid Plan-Weekly Dividend Option-Direct Plan,13
101066,Escorts Opportunities Fund-Dividend,13
120840,Escorts Opportunities Fund-Dividend Option-Direct Plan,13
101065,Escorts Opportunities Fund-Growth,13
120841,Escorts Opportunities Fund-Growth Option-Direct Plan,13
109831,Escorts Power & Energy Fund - Dividend Option,13
120842,Escorts Power & Energy Fund - Dividend Option-Direct Plan,13
109830,Escorts Power & Energy Fund - Growth Option,13
120843,Escorts Power & Energy Fund - Growth Option-Direct Plan,13
103465,Escorts Short Term Debt Fund-Dividend Option,13
120844,Escorts Short Term Debt Fund-Dividend Option-Direct Plan,13
103464,Escorts Short Term Debt Fund-Growth Option,13
120845,Escorts Short Term Debt Fund-Growth Option-Direct Plan,13
100174,Escorts Tax Plan-Dividend,13
120846,Escorts Tax Plan-Dividend Option-Direct Plan,13
100175,Escorts Tax Plan-Growth,13
120847,Escorts Tax Plan-Growth Option-Direct Plan,13
118558,Franklin Asian Equity Fund - Direct - Dividend,27
118559,Franklin Asian Equity Fund - Direct - Growth,27
106978,Franklin Asian Equity Fund - Dividend Plan,27
106979,Franklin Asian Equity Fund - Growth Plan,27
118556,Franklin Build India Fund - Direct - Dividend,27
118557,Franklin Build India Fund - Direct - Growth,27
112093,Franklin Build India Fund Dividend Plan,27
112092,Franklin Build India Fund Growth Plan,27
118549,Franklin India  PENSION PLAN - Direct - Dividend,27
118548,Franklin India  PENSION PLAN - Direct - Growth,27
118547,Franklin India BALANCED FUND - Direct - Dividend,27
118546,Franklin India BALANCED FUND - Direct - Growth,27
100549,Franklin India Balanced Fund-Dividend Plan,27
100550,Franklin India Balanced Fund-Growth Plan,27
129009,Franklin India Banking & PSU Debt Fund - Direct - Dividend,27
129008,Franklin India Banking & PSU Debt Fund - Direct - Growth,27
129007,Franklin India Banking & PSU Debt Fund - Dividend,27
129006,Franklin India Banking & PSU Debt Fund - Growth,27
118531,Franklin India Bluechip Fund- Direct - Growth,27
118462,Franklin India Bluechip Fund- Direct -Dividend,27
100470,Franklin India Bluechip Fund-Dividend,27
100471,Franklin India Bluechip Fund-Growth,27
118507,Franklin India Cash Management Account - Direct - Dividend,27
118508,Franklin India Cash Management Account - Direct - Growth,27
101044,Franklin India Cash Management Account-Dividend Plan,27
101048,Franklin India Cash Management Account-Growth Plan,27
118552,Franklin India Corporate Bond Opportunities Fund - Direct - Dividend,27
118553,Franklin India Corporate Bond Opportunities Fund - Direct - Growth,27
116154,Franklin India Corporate Bond Opportunities Fund - Dividend,27
116153,Franklin India Corporate Bond Opportunities Fund - Growth,27
118496,Franklin India Dynamic Accrual Fund - Direct - Dividend,27
118495,Franklin India Dynamic Accrual Fund - Direct - Growth,27
100498,Franklin India Dynamic Accrual Fund-Dividend,27
100499,Franklin India Dynamic Accrual Fund-Growth,27
118542,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Dividend,27
118543,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Growth,27
101657,Franklin India Dynamic PE Ratio Fund of Funds-Dividend,27
101656,Franklin India Dynamic PE Ratio Fund of Funds-Growth,27
129441,Franklin India Feeder - Franklin European Growth Fund - Direct - Dividend,27
129440,Franklin India Feeder - Franklin European Growth Fund - Direct - Growth,27
129439,Franklin India Feeder - Franklin European Growth Fund - Dividend,27
129438,Franklin India Feeder - Franklin European Growth Fund - Growth,27
116632,Franklin India Feeder - Franklin U.S. Opportunities Fund - Dividend,27
116633,Franklin India Feeder - Franklin U.S. Opportunities Fund - Growth,27
118550,Franklin India Feeder - Franklin US Opportunities Fund - Direct - Dividend,27
118551,Franklin India Feeder - Franklin US Opportunities Fund - Direct - Growth,27
118509,Franklin India FLEXI CAP FUND - Direct - Dividend,27
118510,Franklin India FLEXI CAP FUND - Direct - Growth,27
102884,Franklin India Flexi Cap Fund-Dividend Plan,27
102883,Franklin India Flexi Cap Fund-Growth Plan,27
118502,Franklin India GOVERNMENT SECURITIES FUND - Composite Plan - Direct - Growth,27
118501,Franklin India GOVERNMENT SECURITIES FUND - Composite Plan - Direct - Quarterly Dividend,27
119295,Franklin India GOVERNMENT SECURITIES FUND - Long Term Plan - Direct - Bonus,27
118498,Franklin India GOVERNMENT SECURITIES FUND - Long Term Plan - Direct - Growth,27
118497,Franklin India GOVERNMENT SECURITIES FUND - Long Term Plan - Direct - Quarterly Dividend,27
118504,Franklin India GOVERNMENT SECURITIES FUND PF PLAN - Direct - Growth,27
100486,Franklin India Govt.Sec. Fund-Composite Plan - Dividend,27
100485,Franklin India Govt.Sec. Fund-Composite Plan - Growth,27
100495,Franklin India Govt.Sec. Fund-Long Term Plan - Bonus,27
100494,Franklin India Govt.Sec. Fund-Long Term Plan - Dividend,27
100493,Franklin India Govt.Sec. Fund-Long Term Plan - Growth,27
100491,Franklin India Govt.Sec. Fund-PF Plan - Dividend,27
100490,Franklin India Govt.Sec. Fund-PF Plan - Growth,27
118563,Franklin India High Growth Companies Fund - Direct - Dividend,27
118564,Franklin India High Growth Companies Fund - Direct - Growth,27
105816,Franklin India High Growth Companies Fund - Dividend Plan,27
105817,Franklin India High Growth Companies Fund - Growth Plan,27
118570,Franklin India INCOME BUILDER ACCOUNT - Direct - ANNUAL DIVIDEND,27
119289,Franklin India INCOME BUILDER ACCOUNT - Direct - Bonus,27
118569,Franklin India INCOME BUILDER ACCOUNT - Direct - GROWTH,27
118573,Franklin India INCOME BUILDER ACCOUNT - Direct - HALF YEARLY DIVIDEND,27
118571,Franklin India INCOME BUILDER ACCOUNT - Direct - MONTHLY DIVIDEND,27
118572,Franklin India INCOME BUILDER ACCOUNT - Direct - QUARTERLY DIVIDEND,27
100527,Franklin India Income Builder Account-Dividend,27
100528,Franklin India Income Builder Account-Growth,27
100531,Franklin India Income Builder Account-Half Yearly,27
100529,Franklin India Income Builder Account-Monthly,27
100532,Franklin India Income Builder Account-Monthly Bonus,27
100530,Franklin India Income Builder Account-Quarterly,27
118555,Franklin India Income Opportunities Fund - Direct - Dividend,27
118554,Franklin India Income Opportunities Fund - Direct - Growth,27
112305,Franklin India Income Opportunities Fund - Dividend,27
112304,Franklin India Income Opportunities Fund - Growth,27
118580,Franklin India INDEX FUND NIFTY PLAN - Direct - Dividend,27
118581,Franklin India INDEX FUND NIFTY PLAN - Direct - Growth,27
100484,Franklin India Index Fund- Nifty Plan - Dividend Plan,27
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,27
118511,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN - Direct - Dividend,27
118512,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN - Direct - Growth,27
102108,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN (D),27
102107,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN (G),27
118513,Franklin India Life Stage Fund of Funds - The 30s Plan - Direct - Dividend,27
118514,Franklin India Life Stage Fund of Funds - The 30s Plan - Direct - Growth,27
102110,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 30S PLAN (D),27
